,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
1721,메모리스트,재후,드라마,기억을 읽는 초능력 형사 '동백'. 미스터리한 연쇄 살인사건을 맞닥뜨리다!,https://page.kakao.com/home?seriesId=53349746,https://dn-img-page.kakao.com/download/resource?kid=bQjqvV/hywgHtFeuR/09a2vaG60PmsrYDKkU5ig0&filename=th2,카카오페이지,"['기억', '동백', '드라마', '사건', '연쇄']"
1722,히로이나,정석현,액션무협,"영웅 히로이나를 동경하던 사파나는 알 수 없는 빛무리에 휩싸여 히로이나의 모습으로 변신할 수 있게 된다.
동경하던 그 모습으로 사람들을 도와주며 진짜 영웅이 되어가는 사파나의 이야기!",https://page.kakao.com/home?seriesId=54296895,https://dn-img-page.kakao.com/download/resource?kid=nNRf8/hyLi9Cx6xw/n3IfttqrfFgF6j0brXfgAk&filename=th2,카카오페이지,"['동경', '영웅', '로이', '무리', '무협']"
1723,용병 마루한,"김성재, 김병진",소년,"동서양의 경계가 없던 고대 초대륙. 제석천의 후예인 인간족과 아수라의 후손인 마수족은 각각 지상과 지하에 살며 상호불가침의 원칙을 지키며 살고 있었다. 그러던 어느 날, 흉포한 병기로 변질된 마수족의 대침공이 시작되고, 그에 대항할 힘을 준비하지 못했던 인간족은 속수무책으로 밀려 고단한 피난길에 오른 지 6년. 멸망 직전에 놓인 인간족은 황제 샤마칼의 명에 의해 마수족의 킹 로드를 저격할 최후의 결전 부대를 결성하는데… 지금부터 대륙을 가르는 용병들의 리얼 판타지 액션이 시작된다!!",https://page.kakao.com/home?seriesId=46453350,https://dn-img-page.kakao.com/download/resource?kid=f9kvu/hya4wfHPO2/1Sxa3AG5cMi65RmImuEfr1&filename=th2,카카오페이지,"['수족', '인간', '로드', '결성', '결전']"
1724,마왕님과 오타쿠 용사,망가,BL,"29살의 변호사인 강태공은 퇴근길 지하철에서 깜빡 졸았을 뿐인데 이세계에 도착해버리고 만다.
그리고 신간 라이트 노벨을 읽었을 뿐인데 마족들은 태공을 용사라 일컬어 지게 된다.
마족들은 태공의 변명은 들은 척도 하지 않고 마왕성에 끌고 가게 된다.
태공은 마왕이 라이트 노벨에서나 볼법한 깜찍하고 귀여운 여자이기를 바랬지만
현실은 시궁창이라고 마왕은 허우대 멀쩡한, 상당한 미남자였다.
하지만 마왕은 태공에게 이상한 방향으로 흥미를 느끼고 되는데...",https://page.kakao.com/home?seriesId=52546945,https://dn-img-page.kakao.com/download/resource?kid=4x4qe/hyqDofJepy/1uhsDpTiwGh2C2tIkLcKK0&filename=th2,카카오페이지,"['태공', '마왕', '라이트', '미남자', '허우대']"
1725,무한마력의 초보검사,"DIAN,우주해파리",소년,"아인슈페너 왕국의 왕자 시나몬은 왕의 중신 카비티의 반란에 의해 
친가족을 잃는다. 그 뒤로 왕궁기사 프레도가 어린 시나몬을 양자로 들여
살고 있다. 그러던 어느날 프레도 가족이 몰살당하고 시나몬의 여동생은 
실종된다. 시나몬은 실종된 여동생의 실마리를 찾아 복수의 여정을 시작한다.
시나몬은 과연 카비티에 대한 복수를 성공할 수 있을까?
그리고 밝혀지는 샷의 음모에 어떻게 대처할 것인가?",https://page.kakao.com/home?seriesId=51702704,https://dn-img-page.kakao.com/download/resource?kid=ce2geM/hynFVNVChG/CfATOkZhoAP36HOFz4TDbK&filename=th2,카카오페이지,"['시나몬', '가족', '반란', '소년', '슈페너']"
1726,만신 노해,가현,드라마,"‘저승’의 것을 볼 수 있는 눈, 영안을 가지고 태어난 만신사 3대 독자 노해. 
어릴 적부터 할아버지에게 최고의 만신이 되라는 소리를 듣고 자랐지만 노해는 ‘속세’의 평범한 생활을 동경한다. 
결국 할아버지와 내기를 해, 우리나라 최고의 대학에 들어가는 조건으로 만신사를 내려와 속세의 삶을 즐기게 되는데…. 
날라리 무당의 어우렁더우렁 속세 라이프!!",https://page.kakao.com/home?seriesId=49578029,https://dn-img-page.kakao.com/download/resource?kid=u92S2/hyeReWccBf/NNO4xbunmoMbnmkIQp0xuk&filename=th2,카카오페이지,"['최고', '할아버지', '날라리', '내기', '대학']"
1727,장마,네스티캣,드라마,"장마가 한창인 시기, 비만 내렸다 하면 벌어지는 살인사건으로 충격에 빠진 작은 시골 마을.
목격자의 증언에 따르면 유력한 용의자의 특징은 곡괭이를 질질 끌고 다녀야할 만큼 작은 키.
마을에서는 아이가 범인일 것이라는 소문이 파다하게 퍼지는데… 과연 진범은 누구인가!",https://page.kakao.com/home?seriesId=57736417,https://dn-img-page.kakao.com/download/resource?kid=LotfE/hzb7BGvLbD/ZwAriKjkHkD99ZjqSiTcbk&filename=th2,카카오페이지,"['드라마', '소문', '비만', '용의자', '증언']"
1728,하승남 무협의 정수 시즌2,하승남,액션무협,"원조 무협의 카리스마를 느껴라, 제2탄!
(본 작품은 15세 연령가로 개정된 수정판으로 일부 수정되거나 잘린 부분이 존재합니다)


※수록작품
1. 자객정전
2. 절대도검
3. 하승남의 검, 도
4. 북풍반점",https://page.kakao.com/home?seriesId=55279265,https://dn-img-page.kakao.com/download/resource?kid=cXzmZb/hyEdeEQySW/gSxmb1wKJP320voTy2VmGK&filename=th2,카카오페이지,"['작품', '무협', '가로', '개정', '수정']"
1729,진의불명 [GL],"마대,검둥",로맨스,"[처음엔 몰랐다. 내가 그린 그림을 어떻게 일일이 기억할 수 있겠어?]

그 다음엔 우연이라 여겼다. 그런 스타일이야 꽤 흔하기도 하고 내 특허도 아니고.
그 후로는 조금 긴장이 되었다. 내 그림이 불펌으로 퍼지기라도 했나? 내 팔로워인가? 스타일이 좋아서 참고하는 건가?

마지막으로는 초조했다. 내가 직접 그린 패턴이 새겨진 티셔츠를 보면서 ‘저런 패턴이 있었는데 내가 모르고 같게 그린 건가? 아니면 내 그림이 도용당한 건가?’ 싶어서.

결국 직접 물어보았다. “이거요? 딱히 어디서 산 건 아니고...”
그리고, “제가 직접 주문제작했어요. 어때요? 어울려요?” 라며 그 애는 나에게 되물었다.
내가 그린 스타일과 같은 옷을 입고, 내가 그린 패턴이 강조된 아이템을 강조하며 악세사리가 잘 보이도록 스타일링도 하고 포즈도 취하면서...",https://page.kakao.com/home?seriesId=57693902,https://dn-img-page.kakao.com/download/resource?kid=cwhpwo/hzb7rp97Ju/JWpHtj1qm1xx3cs8cRDsh0&filename=th2,카카오페이지,"['그린', '패턴', '아이템', '강조', '스타']"
1730,천하제일고수-학교에 가다,"주현후,마휘",소년,"가난한 형편에 일진들에게 찍혀 괴롭힘을 당하던 고등학생 석현우. 
그러던 어느 날 석현우는 일진들에게 심하게 맞다가 어지러움을 느끼면서 
정신을 잃고 만다. 그리고 그와 동시에 일어난 우주의 알 수 없는 이상현상…

우주의 이상현상으로 석현우의 몸에 외계행성의 장군 현우석의 영혼의 빙의 한다.찌질한 고등학생에서 장군의 영혼을 가진 현우는 단숨에 일진들을 제압한다.

…그러나 머나먼 속은 머나먼 외계에서 온 장군인 현우는 낯선 지구, 그것도 고등학교라는 곳에 다니게 되어 혼란스럽기만 하다.

 그런 현우의 사정을 모르는 일진들은 치욕을 안겨준 현우에게 복수하기 위해 위험한 모의를 하는데…?

외계행성의 장군이 찌질이에게 빙의 했다!",https://page.kakao.com/home?seriesId=51744668,https://dn-img-page.kakao.com/download/resource?kid=bnkb5P/hynF3egitb/cMaVGJuXdDDCoGT4KAAe8K&filename=th2,카카오페이지,"['현우', '장군', '외계', '일진', '빙의']"
1731,평범해지고 싶어,카나리아,드라마,"안면인식장애를 가진 소년과 이상한 목소리를 가진 소녀의 콤플렉스 극복기

 
어릴 때부터 사람이 달걀로 보이는 안면인식장애 탓에 친구가 없는 주인공 ‘정상’은,
과거에 친구를 착각해 폭력을 저질르는 바람에 검정고시로 고등학교에 간다.
그로 인해 사람과 잘 어울리지 못한 채 친구를 거부하며 학교생활을 하던 어느 날,
우연히 얼굴이 제대로 보이는 소녀를 만나게 된다.


하지만 그녀도 그녀 나름대로 말 못할 콤플렉스가 있는 듯한데.....
ⓒ카나리아/학산문화사",https://page.kakao.com/home?seriesId=55042409,https://dn-img-page.kakao.com/download/resource?kid=SNqJo/hyCvhQvg7c/vRiTz4X2F5EPMn33AgKmvK&filename=th2,카카오페이지,"['친구', '콤플렉스', '소녀', '목소리', '과거']"
1732,유월의 연애,"재재,유자임",로맨스,"오랜 시간 짝사랑한 선배 VS 신경에 거슬리는 연하남.
유월의 선택은?!

신문사 정치부 기자인 김유월은 국회의원 정치자금 비리를 취재하다 데스크에 막혀 신문사를 그만두고, 오랫동안 짝사랑해온 대학 선배 한정우가 팀장으로 일하는 영화사 휘슬에 취직한다. 그리고 촬영 현장에서 인기 배우인 윤태오와 만나게 되는데, 유월의 대하는 윤태오의 태도가 수상하기만 하다. 짝사랑했던 한정우와 같이 있는 시간이 늘어 행복한 유월에게 윤태오가 말도 안 되는 제안을 해오는데…!",https://page.kakao.com/home?seriesId=52730908,https://dn-img-page.kakao.com/download/resource?kid=Ec38Z/hyCvnwL8kx/UZamusK8p7igiomXYs2wxK&filename=th2,카카오페이지,"['유월', '짝사랑', '선배', '신문사', '기자']"
1733,샴,Hun,소년,"불의의 사고로 서로의 몸을 공유하게 된 비극적인 쌍둥이 형제, 그들의 운명은?",https://page.kakao.com/home?seriesId=57538835,https://dn-img-page.kakao.com/download/resource?kid=WR0RO/hy41GWjgsQ/wtbASKJ9WT80cuuBtVketK&filename=th2,카카오페이지,"['불의', '비극', '소년', '공유', '사고']"
1734,스폰서 [BL],진선,BL,국내뿐 아니라 한류 탑인 톱스타 ‘유한’이 지목한 라이징 스타로 단숨에 주목받는 신인배우 ‘지우’는 유한과 같은 작품에 캐스팅되어 두근거리는 마음으로 촬영장에서 유한을 만나지만 인성 좋고 매너 좋은 유한의 모습은 어디로 가고 지우를 곤란하게 하는 유한의 이중적인 모습에 혼란을 느끼는데…,https://page.kakao.com/home?seriesId=53465514,https://dn-img-page.kakao.com/download/resource?kid=cdgg2i/hyuhmeSMk6/KRaq2j0M3W4wCeKIfQqg41&filename=th2,카카오페이지,"['단숨', '유한', '국내', '신인', '이중']"
1735,Dark Air(다크 에어),박민서,소년,"마법의 원천인 블루에어(Blue Air)가 약해진 다크 에어의 시대. 모든 위저드 들이 힘을 쓸 수 없는 때에 홀로 엄청난 마력을 유지한 프랭크 자파가 나타나 권력 의 중심에 선다. 목표는 각종 난관을 뚫고 주인공 멜로즈가 프랭크 자파를 쓰러뜨 리는 것. 화려하게 터지는 멜로즈의 마법, 다양하고 개성 넘치는 추격자들!!",https://page.kakao.com/home?seriesId=46453340,https://dn-img-page.kakao.com/download/resource?kid=dz2kM9/hyLi9bEy9p/JcUfkdZohvvGye17ollWQ0&filename=th2,카카오페이지,"['마법', '랭크', '소년', '권력', '다크']"
1736,달래야 [GL],춘애,로맨스,"길고양이 달래를 만났던 날, 그 애를 처음 만났지. 주인공 보은은 첫사랑 세연을 떠올릴수록 고양이 달래를 닮았다고 생각한다. 그리고 같은 꿈이 반복되는 이상한 나날들... 첫사랑의 설렘을 따뜻한 색감으로 듬뿍 담아낸 감성 GL.",https://page.kakao.com/home?seriesId=56627447,https://dn-img-page.kakao.com/download/resource?kid=ejWdf5/hy41MH8sNk/RKNGB7DAYlhT6D8dSGseS0&filename=th2,카카오페이지,"['첫사랑', '고양이', '달래', '감성', '나날']"
1737,고양이에게 보이는 것,"빅터,NAKTA",드라마,"부모님의 갑작스런 귀농이 <윤수아> 홀로서기의 시작이었다.
수아네 집에 깃든지 16년째인 성주신 <별이>는 수아와의 동거에 기뻐하지만
동거 첫 날, 수아가 데리고 온 백색 길냥이 <시아>로 인해 둘만의 달달한 동거는 무산되고 만다.

문제는 이 고양이가 대놓고 성주신한테 말을 건다는 거다.
그것도 수아 없을 때만, 험하게, 촌철살인으로, 명치 아프게.

그렇게, 
평범한 여대생을 둘러싼
왈가닥 성주신과 
입 험한 고양이의

어떤 신비와의 만남들과
험한 대학에서의 생존기와
조금 복잡 미묘한 일상을 동반한

그런 기묘한 동거가 시작된다.",https://page.kakao.com/home?seriesId=51982584,https://dn-img-page.kakao.com/download/resource?kid=d3Hb1d/hyzcKVEWrG/z1fQgMjp2aky5kwh9sNTbk&filename=th2,카카오페이지,"['시작', '성주신', '대학', '살인', '여대생']"
1738,전학생 오덕구,김찹쌀,드라마,"속된말로 '범생이'라 불리는 학생들만 모인 혹우고등학교에 괴소문이 퍼지기 시작한다. 

최강 '꼴통(?)'들만 모아 놓은 여포고에서 최정예 스파이를 보내 혹우고를 전복시킨다는 괴소문이. 

이때 등장한 전학생 오덕구를 진필은 스파이로 의심하고 
오덕구의 정체를 밝히기 위해 음모(?)를 펼친다.",https://page.kakao.com/home?seriesId=53350026,https://dn-img-page.kakao.com/download/resource?kid=bVROTr/hyxJKo0bT5/QxfO4creKVTp2FXHtmv3gk&filename=th2,카카오페이지,"['소문', '스파이', '등장', '음모', '전복']"
1739,100일의 경국지색,"흑차백작,조월",로맨스,"수년간 지속되어 왔던 월국과 오국의 전쟁은 월국의 패배로 종결되었으며, 월국의 궁녀들은 오국에 노예로 붙잡혀 가게 된다. 
참패한 월국의 왕 유연은 인질로 잡혀 100일 뒤 연작대(燕雀台)가 건립되면 그날 제물로 바쳐지게 될 예정이라고 한다. 월국 왕비의 심복이었던 심연아는 어떻게든 월국의 왕 유연을 구하고 자신의 나라를 구하고 싶다. 그러기 위해서 지금 오국의 황제 조한율을 기필코 죽여야 한다는 생각뿐인데... 
한편 자신의 아들을 내세워 천하를 통일하여 세상을 통치하고 싶은 황후, 그녀의 욕심은 오로지 아들 조한율을 조종하여 자신이 이 세상의 황제가 되는 것이다. 
하지만 이 세상의 황제는 단 한 명… 단 하나뿐인 황제의 자리를 차지하지 위한 황실 내의 싸움과 그 속에서 월국의 부흥을 위해 발버둥치는 심연아... 
과연 그녀의 복수는 성공할 수 있을까...?!",https://page.kakao.com/home?seriesId=56186265,https://dn-img-page.kakao.com/download/resource?kid=bNJ6Ps/hyLjhgJo7o/j6gD4G3lM44yuk0KPSlktk&filename=th2,카카오페이지,"['황제', '세상', '유연', '심연', '인질']"
1740,일회용 배우 - THE DISPOSABLE ACTOR,반이,BL,"[사형을 앞둔 배우의 마지막 사랑, 마지막 연기]

기원전 200년, 로마 극단에서 여성을 연기하는 노예 아리온은 전쟁 포로인 나르보넨시스를 만나 호감을 느끼고 교감을 나눈다. 
하지만 아리온은 나르보넨시스가 일회용 배우 - 연극무대에서 사망하는 역할을 맡아 실제로
살해당하는 죄수라는 사실을, 자신의 삶에 사랑이란 허락되지 않았음을 깨닫게 된다.",https://page.kakao.com/home?seriesId=55276823,https://dn-img-page.kakao.com/download/resource?kid=ozi3m/hyEdcAk04W/h4wlSGEp5zmHR4PHN6ZMk1&filename=th2,카카오페이지,"['배우', '보넨', '사랑', '아리', '시스']"
1741,소조,"정기림,오은지",BL,"오랜 소꿉친구였던 세운과 도빈. 두 사람간의 은밀하고도 팽팽했던 줄타기는 새롭게 등장한 대범과 연찬이라는 자극으로 인해 끊어지기 직전이다. 세운은 성소수자로서의 자신을 직면하기 두려워하지만, 대범에게 이끌려 옷장 밖으로 '걸어나오기로' 결심한다. 서로에게 유일한 존재라고 생각했던 세운과 도빈의 관계는 새로운 인물인 대범과 연찬의 등장으로  묘한 변화가 찾아오기 시작하는데....",https://page.kakao.com/home?seriesId=53446241,https://dn-img-page.kakao.com/download/resource?kid=ckUjmn/hyuhpQcbUK/sz8k2qvt5iyz2a6vOcNxyk&filename=th2,카카오페이지,"['대범', '세운', '등장', '간의', '소꿉친구']"
1742,니브,"S,강민석",드라마,"겉보기엔 눈부시게 아름다운 만년설, 만년 동안 켜켜이 쌓여 온 권력의 비리가 녹기 시작한다. 거대 자본의 노예가 되어 버린 시대. 정치, 사법, 언론, 행정, 금융 사회 전반에 걸친 자본의 힘은 시간이 흐를수록 더욱 강해졌다. 한강의 기적이라 불리는 대한민국 성공만큼, 그 이면에 숨겨진 더러움은 수십 년 동안 쌓이고 쌓여 견고하고 거대하다. 언제나 그랬듯, 검사 이세원과 형사 김도훈을 이용한 후 폐기처분하려던 권력. 그러나 세원과 도훈의 목숨은 쉽게 끊어지지 않는다. 오히려 두 사람의 반격으로 권력의 추한 얼굴이 드러나기 시작하는데...",https://page.kakao.com/home?seriesId=53403309,https://dn-img-page.kakao.com/download/resource?kid=bWjSaT/hywgEjDo0T/JTI0CVVmpOGeW0L3tcx3sk&filename=th2,카카오페이지,"['권력', '시작', '검사', '목숨', '이용']"
1743,유어 마이 데스티니,CQ,로맨스,"인기 아이돌 그룹 ‘데스티니’를 좋아하는 여대생 한솔아(20세).
그녀는 덕질 4년 만에 처음으로 최애 멤버를 만날 수 있게 된다.
그런데 그녀의 바람과는 달리 옆에 있던 최애의 친동생, 프롬이 자꾸 접근하는데…….

전생에 프로메테우스였던 데스티니 멤버 프롬(21세).
그는 제우스의 저주로 인해 여전히 불을 무서워한다.
1년 전 있었던 교통사고로 크게 다쳐, 아이돌 생활을 길게 이어갈 수 없기에 배우로 전향하려는 그.
하지만, 어렵게 잡은 배역이 소방관 역할?!

배역을 잃을 수 없는 프롬. 그는 판도라의 환생인 솔아에게 ‘희망’이 든 상자가 남아 있다 생각하고 접근하지만, 
전생을 기억하지 못한 솔아는 이를 오해하고 프롬의 불공포증을 극복하도록 돕겠다 말한다.

최애와 최애의 친동생 사이에 끼어 버린 솔아.
이 질긴 삼각관계의 끝은 어떻게 될까?

2017 디앤씨미디어 X 카카오페이지 공모전 수상작!
인기 아이돌 X 평범한 여대생의 운명을 거스르는 사랑 이야기!

[표지 및 로고 디자인] 송가희

*****

웹툰 <유어 마이 데스티니>는 그리스 로마 신화 기반의 만화이나,
진행을 위해 일부 각색되었음을 알려 드립니다.",https://page.kakao.com/home?seriesId=51624811,https://dn-img-page.kakao.com/download/resource?kid=8Y351/hyqDo71Yz9/FgPqMfBHz6w9fQgK6KmJ30&filename=th2,카카오페이지,"['여대생', '데스티니', '전생', '접근', '프롬']"
1744,신세개냥,탐이부,드라마,"잠입 수사 임무를 맡은 신세(개)는 귀 성형 수술을 받고
고양이인 척 냥냥단에 들어가 조직폭냥배로 살아간다.

고양이처럼 살기엔 시련과 고통이 너무 많아 
개고생하는 주인공 신세!

과연 그는 마지막까지 정체를 숨긴 채 
임무를 완수할 수 있을 것인가!",https://page.kakao.com/home?seriesId=55000646,https://dn-img-page.kakao.com/download/resource?kid=bdNRv2/hyCReFtsoy/F9JJXDKSbjcCzgYgCPkYv0&filename=th2,카카오페이지,"['임무', '신세', '고양이', '고통', '시련']"
1745,파운딩,"이종규,나연경",액션무협,"소심한 성격, 콤플렉스 투성이. 오늘도 빵을 배달하는 왕따 고등학생 민세윤. 
그는 자신을 둘러싼 현실을 이기지 못하고 스스로 목숨을 끊으려 한강 다리 위에 오른다. 그리고 그 순간 그를 막아선 것은- 다름 아닌 또다른 자기 자신, '민환' 
환은 세윤이 갖지 못한 호쾌한 성격과 체력, 그리고 폭력성을 가지고 있다. 휘몰아치는 폭력성을 제어하지 못하는 환은 계속해서 싸우길 원하고, 세윤의 몸은 상처투성이가 되기 일쑤. 계속되는 불량배들과의 싸움 속에서 자신을 지키기 위해 세윤은 스스로의 몸을 단련하고, 이에 힘입어 환은 점점 강해진다.",https://page.kakao.com/home?seriesId=54968082,https://dn-img-page.kakao.com/download/resource?kid=dBefoe/hyCvdG2jVT/KYbn5HfM1KIEYPiQKzAeKk&filename=th2,카카오페이지,"['스스로', '투성이', '세윤', '성격', '목숨']"
1746,고홍[BL],"반목,천계아지",BL,"3년전, 잔인하기가 이를 데 없는 연쇄 토막 살인 사건이 벌어져 강호가 발칵 뒤집히고, 상청검파를 비롯한 여러 명문 정파가 신풍문을 범인으로 지목한다. 조사 끝에 사건의 진상을 알아낸 상청검파 장문 심고는 신풍문의 누명을 벗겨주려 하지만 도리어 장문의 직위를 박탈당하고 진운염을 구하려다 생사불명이 된다. 그 후 진운염은 진마탑에 갇히고, 신풍문은 멸문당한다. 3년 후, 진운염은 진마탑에서 탈출하는데 성공한다. 도주 중에 상청검파의 일반 제자 심유단과 조우한 진운염은 심고와 똑같은 외모의 심유단을 보고 혼란스러워한다. 심유단은 자신과 심고를 쌍둥이 형제라고 하면서도 심고에 대한 기억은 커녕 자기 자신에 대한 것도 거의 아는 것이 없다. 심유단의 진짜 신분을 알아내고 3년 전 사건의 진상을 밝혀내기 위해 진운염은 심유단을 데리고 오검선도를 떠난다. 위험천만한 여정이 이어짐에 따라 두 사람 사이의 기묘한 감정도 점점 뚜렷하게 모습을 드러내기 시작한다.",https://page.kakao.com/home?seriesId=55586581,https://dn-img-page.kakao.com/download/resource?kid=5GEQN/hyfMJIF9CN/fQjGNy83g8nlmyzOw3j49K&filename=th2,카카오페이지,"['상청', '사건', '진운', '검파', '풍문']"
1747,김스타 관찰일기,"마구,바비",로맨스,"""그래, 내가 원하던 게 너야.""
매니저 10년차. 나도 이제 팀장급인데, 어느 날 갑자기 대한민국 톱스타 김단에게 찍혀 신입처럼 박박 기게 생겼다?! 
성격 나쁘기로 유명한 이 남자, 지금 날 길들이기 하는 걸까? 말도 안 되는 이상한 일만 잔뜩 시키고 있잖아! 
어디 한번 두고 보라지? 나, 서한별~ 그렇게 만만한 여자 아니라구!
톱스타와 매니저의 좌충우돌 계약연애, 지금 시작합니다!!",https://page.kakao.com/home?seriesId=52303367,https://dn-img-page.kakao.com/download/resource?kid=buGKEu/hyqDqxyiIE/a8fuXxxCUq61uOQ0FwGyP0&filename=th2,카카오페이지,"['매니저', '톱스타', '남자', '성격', '일만']"
1748,휴먼 [개정판],고행석,액션무협,"살아남아라! 살아남아야 네가 사랑하는 사람들이 살 수 있다.
황폐한 서울, 믿을 수 없는 현실!

사람이 더 이상 ‘사람’이 아닌 지금,
할 수 있는 것은 살아남는 것 뿐이다!",https://page.kakao.com/home?seriesId=55127873,https://dn-img-page.kakao.com/download/resource?kid=ryED8/hyEdeKNGri/dJem1YUgC6tMiKsnJHlD6k&filename=th2,카카오페이지,"['무협', '액션', '현실', '황폐', '사랑']"
1749,수묵화 [개정판],오늘만 사는 형제,BL,"색을 보지 못하는 그에게
다른 세상을 보이게 하는건 오직 당신뿐!

정신적인 트라우마로 색을 보지 못하는 장수빈은 어느날
운명처럼 이세율을 만나게 되고 그를 만나면서,
세상의 아름다움을 느끼게 되며 점점 집착하게 되는데...

* 본 작품은 15세 이용가에 맞게 개정된 내용입니다.",https://page.kakao.com/home?seriesId=55481912,https://dn-img-page.kakao.com/download/resource?kid=bfRYpS/hyLjhN3S8A/emC8TVeKaLjZJWgBj5Ta2k&filename=th2,카카오페이지,"['운명', '이용', '개정', '세상', '우마']"
1750,기인록,유계진,소년,가상의 조선시대를 배경으로 숨겨진 능력을 가진 기인들의 이야기가 펼쳐진다!,https://page.kakao.com/home?seriesId=55170135,https://dn-img-page.kakao.com/download/resource?kid=bKSKyF/hyF25yOabL/LqFzVkNxsjXEgwTkJhYk80&filename=th2,카카오페이지,"['소년', '조선시대', '가상', '기인', '능력']"
1751,러브루저,공룡,드라마,"언제까지 썸만 탈꺼야? 이제 연애할 때도 됐잖아!
매번 사랑에 실패하는 러브 루저들에게 다섯커플이 사랑하는 방법을 적나라하게 보여준다!",https://page.kakao.com/home?seriesId=55940758,https://dn-img-page.kakao.com/download/resource?kid=cPdc0u/hyF28piupO/ZWSlad6zo5KMYgrjJYTLFK&filename=th2,카카오페이지,"['드라마', '러브', '방법', '사랑', '연애']"
1752,광한루 로맨스,서키,로맨스,"29살 모태 솔로녀! 조선시대 춘향전 속 향단이가 되다!

평범한 주인공 이모래는 꼭 연애를 해야 할까 생각했지만, 
주변의 불편한 시선들이 신경 쓰이고, 친구들도 하나둘씩 결혼을 한다.

우울한 날 밤, 사랑을 이뤄 준다는 모바일 소설책'광한루 로맨스'를 읽다가 눈뜬 곳은 조선시대!
낯선 마을을 떠돌다가 우연히 만난 잘생긴 남성이 이몽룡?
모두가 이모래를 춘향이도 아닌 몸종 향단이로 알고 있는데…

기존의 알던 춘향전과 다르게 흘러가는 듯한 이야기.
두 집안의 기묘한 관계와 몽룡과 방자의 비밀까지, 
한 치 앞도 알 수 없는 조선시대에서 유일하게 의지할 스마트폰은 
연애 시뮬레이션 게임처럼 이상한 선택지만 가리킨다.

모태 솔로 였던 그녀가 조선시대에서 어떤 로맨스를 찾을 수 있을까?",https://page.kakao.com/home?seriesId=57175750,https://dn-img-page.kakao.com/download/resource?kid=eGtt5/hyZ8wYkPd4/kZ5ogCrT8f4OdLcM2O8Sqk&filename=th2,카카오페이지,"['연애', '모래', '남성', '낯선', '만난']"
1753,바보여왕 기사단,"Baili Pingchuan,Bajiaoding Binggan",로판,"평범한 고교생 리나는 좋아하던 선배와의 첫 데이트 날, 앤티크 숍에서 선물로 받은 머리핀을 착용해 보았다가 난생처음 보는 세계로 떨어진다. 멸망하기 직전의 이 세계에서는 많은 기사들이 그녀를, 새로운 왕이 될 존재를 기다리고 있었다.",https://page.kakao.com/home?seriesId=53800961,https://dn-img-page.kakao.com/download/resource?kid=cSc2b1/hyxJKio5Cb/Sa9946vsAN63oIaoUdu0A0&filename=th2,카카오페이지,"['세계', '선물', '선배', '고교생', '난생']"
1754,황홀한 치킨,부기,드라마,"“최고의 치킨을 만들어 보자!!!”

상욱의 아버지가 모든 퇴직금을 투자해 지인사기로 넘겨받은 치킨집 치먹닭! 그러나 오픈한 지 며칠 되지 않아 아버지는 사고를 당하고, 가게의 운영은 대학생 상욱의 몫이 되어 버리고….
생전 처음 만들어 본 상욱의 치킨맛은 감히 상상조차 할 수 없는 쓰레기! 상욱은 매장을 지키기 위해 온몸을 던져 노력하지만 도무지 답은 보이질 않는데….

최고의 치킨을 만들기 위한 상욱의 대장정!",https://page.kakao.com/home?seriesId=52753681,https://dn-img-page.kakao.com/download/resource?kid=ebMVz/hyqDpFZE00/gAzgYhKPY7kyH7Y6ABXfG1&filename=th2,카카오페이지,"['노력', '가게', '대학생', '도무지', '드라마']"
1755,디센트,유도,액션무협,"지상에 용이 떨어진 이후 신귀의 경계가 사라진 동양세계. 도사가 되기 위한 학교, 무릉원에서 일어나는 도술이 발현되지 못한 소년, 강림과 수상한 전학생, 시린의 이야기.",https://page.kakao.com/home?seriesId=55198882,https://dn-img-page.kakao.com/download/resource?kid=PNOMI/hyEddd0WrV/RAdP428CEPK8hPHr5vlGjK&filename=th2,카카오페이지,"['경계', '세계', '무릉원', '신귀', '용이']"
