,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
1252,몽연,"
							김종진","스토리, 드라마",꿈 속에서 만나는 첫사랑. 아내가... 날 의심한다.,https://comic.naver.com/webtoon/list?titleId=723362,https://shared-comic.pstatic.net/thumb/webtoon/723362/thumbnail/thumbnail_IMAG06_dab38c86-0902-4a94-989a-26c08a9b0bf6.jpg,네이버 웹툰,"['드라마', '아내', '의심', '첫사랑']"
1253,허니버니,"
							소금","스토리, 로맨스",토끼가 남자로 보이기 시작했다.,https://comic.naver.com/webtoon/list?titleId=719277,https://shared-comic.pstatic.net/thumb/webtoon/719277/thumbnail/thumbnail_IMAG06_3807860b-6fb7-4a22-ac44-3bcdb62df86f.jpg,네이버 웹툰,"['남자', '로맨스', '시작', '토끼']"
1254,하늘쌤은 피곤해,"
							hemo","스토리, 판타지",'나더러 아이들을 가르치라고?!'평범한 선생님의 평범하지 않은 이세계 평화 수업!,https://comic.naver.com/webtoon/list?titleId=723758,https://shared-comic.pstatic.net/thumb/webtoon/723758/thumbnail/thumbnail_IMAG06_3c7129b5-0bb2-4871-b673-df512a92e720.jpg,네이버 웹툰,"['선생님', '더러', '세계', '판타지', '평화']"
1255,귀도호가록,"
							이수민","스토리, 판타지",조선의 밤을 떠도는 귀암행어사와새끼 구미호 미선의 험난한 여정!,https://comic.naver.com/webtoon/list?titleId=665170,https://shared-comic.pstatic.net/thumb/webtoon/665170/thumbnail/title_thumbnail_20151016184500_t125x101.jpg,네이버 웹툰,"['구미호', '새끼', '선의', '어사', '암행']"
1256,밥 먹고 갈래요?,"
							오묘","에피소드, 감성",이리 뛰고 저리 뛰고 깨지고 구르고. 지칠대로 지친 주중을 보내고 나면 찾아오는 주말 힐링 타임. 오묘 작가의 컷툰 신작!,https://comic.naver.com/webtoon/list?titleId=651664,https://shared-comic.pstatic.net/thumb/webtoon/651664/thumbnail/title_thumbnail_20150326153630_t125x101.jpg,네이버 웹툰,"['오묘', '감성', '저리', '주중', '타임']"
1257,창궐,"
							황조윤 / 윤군","스토리, 판타지",역병이 창궐했다.야귀에게서 조선을 구하라!,https://comic.naver.com/webtoon/list?titleId=703855,https://shared-comic.pstatic.net/thumb/webtoon/703855/thumbnail/thumbnail_IMAG06_c2ef3999-60c9-4952-a06a-74020bb6a459.jpg,네이버 웹툰,"['구하라', '역병', '조선', '창궐', '판타지']"
1258,조선팔도 최강아이돌,"
							햄쥐주먹","스토리, 로맨스",조선의 최강 아이돌이 되기 위한전국 꽃미남 연습생들의 냉혹한 서바이벌!,https://comic.naver.com/webtoon/list?titleId=721915,https://shared-comic.pstatic.net/thumb/webtoon/721915/thumbnail/thumbnail_IMAG06_bd28b0a1-bcd1-4a51-97af-a956c0166989.jpg,네이버 웹툰,"['돌이', '로맨스', '미남', '연습생', '바이']"
1259,하나의 하루,"
							석우","스토리, 로맨스",인간소녀를 향한 늑대인간의 사랑,https://comic.naver.com/webtoon/list?titleId=694805,https://shared-comic.pstatic.net/thumb/webtoon/694805/thumbnail/thumbnail_IMAG06_7d4432bb-09e8-4c7b-bc70-89cf3b7d7f00.jpg,네이버 웹툰,"['늑대', '로맨스', '사랑', '인간', '소녀']"
1260,클로즈업,"
							현재권 / 우박","스토리, 드라마",※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※이혼 후 모든 일이 꼬이기만 하는 문화센터 사진강사 강민주와 이혼 후 모든 일이 잘 풀리는 돌싱남 사진작가 우민욱. 그리고 방황하는 민주의 앞에 나타난 영화 촬영감독 하동현. 세 개의 렌즈 너머로 펼쳐지는 세 사람의 로맨스.,https://comic.naver.com/webtoon/list?titleId=721456,https://shared-comic.pstatic.net/thumb/webtoon/721456/thumbnail/thumbnail_IMAG06_eb6eee00-ba06-4d37-aedb-73f035b7234d.jpg,네이버 웹툰,"['렌즈', '방황', '이혼', '문화센터', '사진']"
1261,언원티드,"
							둠스","스토리, 드라마",전 세계 재벌 1위 강동구찐따였던 고등학생 때로 돌아가다,https://comic.naver.com/webtoon/list?titleId=698469,https://shared-comic.pstatic.net/thumb/webtoon/698469/thumbnail/thumbnail_IMAG06_8d36c24e-d6d5-46ab-a45d-b84d7a9e1530.jpg,네이버 웹툰,"['강동구', '고등학생', '드라마', '재벌', '세계']"
1262,[드라마원작] 알고있지만,"
							정서","스토리, 로맨스","""넌 내가 나비라는걸 알고 있잖아.""알면서도 빠지고 싶은 사랑<투명한 동거> 정서 작가의 신작",https://comic.naver.com/webtoon/list?titleId=718018,https://shared-comic.pstatic.net/thumb/webtoon/718018/thumbnail/thumbnail_IMAG06_d5c9d1c8-1213-4b47-a075-e56e382aba46.jpg,네이버 웹툰,"['나비', '동거', '로맨스', '사랑', '정서']"
1263,오직 나의 주인님,"
							상수","스토리, 로맨스","인간이 된 강아지. 11년 전, 자신을 키워줬던 주인님을 만나다?",https://comic.naver.com/webtoon/list?titleId=703635,https://shared-comic.pstatic.net/thumb/webtoon/703635/thumbnail/thumbnail_IMAG06_b799e21e-a2d8-4268-96b5-99a307ffd195.jpg,네이버 웹툰,"['강아지', '로맨스', '인간', '주인']"
1264,데우스 엑스 마키나,"
							꼬마비","에피소드, 드라마",신은 어디에나 있다,https://comic.naver.com/webtoon/list?titleId=720116,https://shared-comic.pstatic.net/thumb/webtoon/720116/thumbnail/thumbnail_IMAG06_40986fda-16f3-4575-9078-71babec98562.jpg,네이버 웹툰,['드라마']
1265,한국만화 또 다른 시선,"
							웹툰작가","에피소드, 일상",또 다른 만화를 제안하다인디 웹툰 단편집,https://comic.naver.com/webtoon/list?titleId=723862,https://shared-comic.pstatic.net/thumb/webtoon/723862/thumbnail/thumbnail_IMAG06_96d6909e-664f-429c-8867-4550bbc247df.jpg,네이버 웹툰,"['만화', '일상', '제안', '편집']"
1266,고교생을 환불해 주세요,"
							Croissant","스토리, 드라마",저승로맨스판타지 학원물이 온다!,https://comic.naver.com/webtoon/list?titleId=708453,https://shared-comic.pstatic.net/thumb/webtoon/708453/thumbnail/thumbnail_IMAG06_e8123973-8760-4834-9d2e-75ca09e0c9af.jpg,네이버 웹툰,"['로맨스', '드라마', '물이', '판타지', '학원']"
1267,미시령,"
							모코넛","스토리, 스릴러","지옥이 되어버린 고개, 미시령. 활을 들어, 이 고개에서 살아남아라.",https://comic.naver.com/webtoon/list?titleId=697533,https://shared-comic.pstatic.net/thumb/webtoon/697533/thumbnail/thumbnail_IMAG06_6c9e918b-e903-4932-b9e2-3804cde50973.jpg,네이버 웹툰,"['고개', '미시령', '스릴러', '지옥']"
1268,조의 영역,"
							조석","스토리, 스릴러",물에 살던 녀석들의 모습이 상식을 벗어나기 시작했다.'마음의 소리' 조석의 재난 스릴러,https://comic.naver.com/webtoon/list?titleId=697656,https://shared-comic.pstatic.net/thumb/webtoon/697656/thumbnail/thumbnail_IMAG06_3318fd14-6fc0-4945-9f3a-378b43cc8955.jpg,네이버 웹툰,"['스릴러', '재난', '조석', '녀석', '마음']"
1269,왕으로 살다,"
							네스티캣","스토리, 무협/사극",살해당한 쌍둥이 오빠를 대신해 왕의 자리에 오른 화현의 운명은?,https://comic.naver.com/webtoon/list?titleId=713294,https://shared-comic.pstatic.net/thumb/webtoon/713294/thumbnail/thumbnail_IMAG06_856b60f4-cc33-40df-8fae-70ba120e0fbd.jpg,네이버 웹툰,"['무협', '사극', '오른', '대신', '살해']"
1270,파리의 우리동네,"
							이재이","스토리, 드라마",냉전 중인 줄로만 알았던 남친의 결혼소식을 듣고 충격을 받은 주영. 무너져버린 삶 속에서 망가져 가는 자신을 추스르기 위해 무작정 떠난 파리에서 그녀가 만난 것은…?※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※,https://comic.naver.com/webtoon/list?titleId=721458,https://shared-comic.pstatic.net/thumb/webtoon/721458/thumbnail/thumbnail_IMAG06_25af760c-da96-4800-9e03-fbbe60bf278c.jpg,네이버 웹툰,"['결혼', '리지', '네이버웹툰', '듀얼', '남친']"
1271,공복의 저녁식사,"
							김계란","스토리, 드라마",세상에는 왜 이렇게 맛있는 게 많을까만두와의 저녁식사를 통한 식탐소녀 복희의 좌충우돌 성장기,https://comic.naver.com/webtoon/list?titleId=642700,https://shared-comic.pstatic.net/thumb/webtoon/642700/thumbnail/title_thumbnail_20141210154146_t125x101.jpg,네이버 웹툰,"['복희', '성장기', '식탐', '드라마', '세상']"
1272,놓지마 정신줄 시즌2,"
							신태훈 / 나승훈","에피소드, 개그","정신, 정주리 남매와 독특한 주변 인물들의정신줄 놓게 만드는 다양한 에피소드들!본격 유체이탈 예방 프로젝트 '놓지마 정신줄'을 이제 컷툰으로 만나보세요",https://comic.naver.com/webtoon/list?titleId=682637,https://shared-comic.pstatic.net/thumb/webtoon/682637/thumbnail/title_thumbnail_20160729190602_t125x101.jpg,네이버 웹툰,"['예방', '인물', '정신', '정주리', '주변']"
1273,알파,"
							부겸","스토리, 판타지",감정을 느끼지 못하는 에이전트 알파그에게 주어진 비밀임무,https://comic.naver.com/webtoon/list?titleId=723007,https://shared-comic.pstatic.net/thumb/webtoon/723007/thumbnail/thumbnail_IMAG06_08e091b9-79f7-477b-9107-66e39d729c0a.jpg,네이버 웹툰,"['비밀', '감정', '알파', '임무', '판타지']"
1274,나는 남 너는 녀,"
							녹밤","스토리, 개그","눈을 떠보니 너와 나의 성별이 바뀌었다?! 지금까지와는 다른 삶을 살게 될 주인공들과, 지금까지의 삶에 너무 익숙해져 있던 주인공 친구들의 다사다난한 학교생활!",https://comic.naver.com/webtoon/list?titleId=721920,https://shared-comic.pstatic.net/thumb/webtoon/721920/thumbnail/thumbnail_IMAG06_b004c329-12ab-4921-b75f-0417cc26856b.jpg,네이버 웹툰,"['개그', '성별', '다사', '주인공', '친구']"
1275,꼬리,"
							공현곤","스토리, 스릴러",정해진 운명의 세쌍둥이.'나는 살인마의 도플갱어다.',https://comic.naver.com/webtoon/list?titleId=703851,https://shared-comic.pstatic.net/thumb/webtoon/703851/thumbnail/thumbnail_IMAG06_20190617_migrated.jpg,네이버 웹툰,"['살인마', '스릴러', '쌍둥이', '정해진', '운명']"
1276,오늘도 사랑스럽개,"
							이혜","스토리, 로맨스",새벽마다 개로 변하는 저주를 풀고 싶은 여자와개가 무서운 남자의 밀고 당기는 로맨스!,https://comic.naver.com/webtoon/list?titleId=699658,https://shared-comic.pstatic.net/thumb/webtoon/699658/thumbnail/thumbnail_IMAG06_1de2c6d4-b97a-4706-a986-4bcaca5ef2ec.jpg,네이버 웹툰,"['남자', '로맨스', '밀고', '저주', '새벽']"
1277,결계녀,"
							김태경","스토리, 로맨스","결계가 된 소녀, 소년을 지키다! 본격 미소녀 군단과 함께하는 셔틀남 탈출기!",https://comic.naver.com/webtoon/list?titleId=668101,https://shared-comic.pstatic.net/thumb/webtoon/668101/thumbnail/title_thumbnail_20151203204442_t125x101.jpg,네이버 웹툰,"['로맨스', '소녀', '소년', '군단', '미소녀']"
1278,파도를 찾아라!,"
							김정현","스토리, 스포츠",시골 소년 '파도'의 국가대표 수영 선수를 향한 청춘 성장기.,https://comic.naver.com/webtoon/list?titleId=703836,https://shared-comic.pstatic.net/thumb/webtoon/703836/thumbnail/thumbnail_IMAG06_198e614a-eb4f-4b0f-9d2d-69f6fe14e971.jpg,네이버 웹툰,"['국가', '대표', '선수', '수영', '시골']"
1279,사라지다,"
							김선우","스토리, 로맨스",어느 날 갑자기 투명인간이 되어버린 썸녀와의 동거,https://comic.naver.com/webtoon/list?titleId=722725,https://shared-comic.pstatic.net/thumb/webtoon/722725/thumbnail/thumbnail_IMAG06_8bdaee94-4c97-48a0-94fe-f614a4f8322d.jpg,네이버 웹툰,"['갑자기', '동거', '로맨스', '투명', '인간']"
1280,구구까까,"
							혜니","스토리, 개그",원시시대로 넘어간 청담 핫걸 이나의부족 생활 적응기,https://comic.naver.com/webtoon/list?titleId=684435,https://shared-comic.pstatic.net/thumb/webtoon/684435/thumbnail/title_thumbnail_20160820210349_t125x101.jpg,네이버 웹툰,"['부족', '개그', '생활', '적응', '청담']"
1281,수학 잘하는 법,"
							하비영","스토리, 로맨스",그와 그녀의 수학 잘하는 법2017 <청춘로맨스 대전> 우수상 수상작,https://comic.naver.com/webtoon/list?titleId=703853,https://shared-comic.pstatic.net/thumb/webtoon/703853/thumbnail/thumbnail_IMAG06_089c78be-77f3-4b44-9534-c3edd0bc3ed9.jpg,네이버 웹툰,"['대전', '로맨스', '수학', '청춘']"
1282,화양연화 Pt.0 ＜SAVE ME＞,"
							Big Hit Ent. / LICO","스토리, 드라마","“시간을 돌릴 수 있다면, 정말 그렇게 해서 모든 잘못과 실수를 바로잡을 수 있다면,예전처럼 다 같이 행복해질 수만 있다면…. 뭐든지 할 수 있을 텐데.”운명의 굴레로 얽힌 일곱 소년. 시리도록 애틋한 그들의 화양연화.",https://comic.naver.com/webtoon/list?titleId=722382,https://shared-comic.pstatic.net/thumb/webtoon/722382/thumbnail/thumbnail_IMAG06_1c67f0a1-5238-4966-b778-cbea9f4dcaa9.jpg,네이버 웹툰,"['굴레', '드라마', '소년', '연화', '운명']"
1283,캉타우,"
							신형욱 / 양경일","스토리, 판타지",외계인들의 전쟁에 휘말린 소년.부산에서 펼쳐지는 거대로봇액션!,https://comic.naver.com/webtoon/list?titleId=714293,https://shared-comic.pstatic.net/thumb/webtoon/714293/thumbnail/thumbnail_IMAG06_15a869bf-5f76-4224-b327-699004492556.jpg,네이버 웹툰,"['외계인', '판타지', '거대', '로봇', '소년']"
1284,에이틴,"
							Playlist / LICO","스토리, 로맨스","화제의 웹드라마 '에이틴', 사랑스런 캐릭터들을 웹툰으로 만난다.하나도 평범하지 않은 열여덟 이야기.",https://comic.naver.com/webtoon/list?titleId=720716,https://shared-comic.pstatic.net/thumb/webtoon/720716/thumbnail/thumbnail_IMAG06_00046b48-6504-43bd-9291-cfb97ee32e0a.jpg,네이버 웹툰,"['로맨스', '드라마', '에이', '캐릭터', '화제']"
1285,대학일기,"
							자까","에피소드, 개그",로망이 꽃피는 캠퍼스는 없다.극사실주의에 기반한 너무나 현실적인 우리의 대학일기,https://comic.naver.com/webtoon/list?titleId=679519,https://shared-comic.pstatic.net/thumb/webtoon/679519/thumbnail/title_thumbnail_20160601180804_t125x101.jpg,네이버 웹툰,"['개그', '캠퍼스', '기반', '일기', '주의']"
1286,35cm,"
							홍가","스토리, 로맨스","키차이가 나는 소년,소녀가 만나 키워가는 청춘 로맨스 이야기",https://comic.naver.com/webtoon/list?titleId=703847,https://shared-comic.pstatic.net/thumb/webtoon/703847/thumbnail/thumbnail_IMAG06_19a8f6b8-0a7a-4cb6-833a-40aafee6b5e0.jpg,네이버 웹툰,"['소녀', '로맨스', '소년', '차이', '청춘']"
1287,찬란하지 않아도 괜찮아,"
							까마중","스토리, 드라마","이름과는 달리 가난에 허덕이며 삭막하게 살아온 찬란. 대학 4학년, 폐부되기 직전의 연극부를 만나 주인공이 된다.",https://comic.naver.com/webtoon/list?titleId=698247,https://shared-comic.pstatic.net/thumb/webtoon/698247/thumbnail/thumbnail_IMAG06_fc49cc11-d398-48f3-b5e9-40bda2590c24.jpg,네이버 웹툰,"['이름', '가난', '달리', '대학', '드라마']"
1288,강변살다,"
							박윤영","스토리, 로맨스",이강변이라는 이름의 그녀가 펼쳐가는 20대 청춘 로맨스,https://comic.naver.com/webtoon/list?titleId=578108,https://shared-comic.pstatic.net/thumb/webtoon/578108/thumbnail/title_thumbnail_20140127223051_t125x101.jpg,네이버 웹툰,"['강변', '로맨스', '이름', '청춘']"
1289,비둘기가 물고 온 남자,"
							김달님","스토리, 드라마","도서관 지박령 공시생 안지​혜 눈앞에 떨어진 비둘기, 세상 혼자 사는 잘난 뇌과학자 명석환을 물어오다!<운빨로맨스> 김달님 작가의 처치곤란 로맨스!",https://comic.naver.com/webtoon/list?titleId=710390,https://shared-comic.pstatic.net/thumb/webtoon/710390/thumbnail/thumbnail_IMAG06_b5524d5b-65a8-40c4-a2d5-82d381aa3f51.jpg,네이버 웹툰,"['물어', '공시생', '과학자', '눈앞', '드라마']"
1290,이상하고 아름다운,"
							허니비","스토리, 로맨스","천년에 한번 태어나는 도깨비 신부의 비밀. 이계의 존재와 사랑에 빠진 소녀들의 마음의 행방은, 그리고 진짜 신부는 누구?",https://comic.naver.com/webtoon/list?titleId=668723,https://shared-comic.pstatic.net/thumb/webtoon/668723/thumbnail/thumbnail_IMAG06_287fd46f-10fa-498d-abaf-23c40266698e.jpg,네이버 웹툰,"['소녀', '도깨비', '로맨스', '마음', '비밀']"
1291,2019 병영일기,"
							웹툰작가","에피소드, 개그","웹툰 주인공 잠시 접고 군입대를 명 받았습니다!!기상 나팔이 울리는 아침부터, 지옥 점호의 저녁까지... 웹툰 주인공들의 군 생활 대방출!!",https://comic.naver.com/webtoon/list?titleId=723365,https://shared-comic.pstatic.net/thumb/webtoon/723365/thumbnail/thumbnail_IMAG06_730431ae-3caf-4380-be51-ccb58bef57c8.jpg,네이버 웹툰,"['주인공', '저녁', '지옥', '기상', '나팔']"
1292,홍차리브레,"
							꼬모소이","에피소드, 감성",내 행복은 어디 있을까요?물음만 늘어가는 서른 살의 이야기,https://comic.naver.com/webtoon/list?titleId=703838,https://shared-comic.pstatic.net/thumb/webtoon/703838/thumbnail/thumbnail_IMAG06_806caaf5-f30a-4c1e-a844-8387bfc78fb1.jpg,네이버 웹툰,"['감성', '물음', '살의', '서른', '이야기']"
1293,귀각시,"
							세정","스토리, 로맨스",어느날 귀신처럼 나타난 기신자신의 각시가 되겠냐는 알 수 없는 말을 하는데...갑자기 보이게된 귀신들은 은아를 잡아먹겠다며 달려들기 시작한다.,https://comic.naver.com/webtoon/list?titleId=679570,https://shared-comic.pstatic.net/thumb/webtoon/679570/thumbnail/title_thumbnail_20160617142441_t125x101.jpg,네이버 웹툰,"['귀신', '각시', '로맨스', '신의', '신자']"
1294,방백남녀,"
							고태호","스토리, 드라마",모든 게 다른 두 남녀친구가 될 수 있을까?,https://comic.naver.com/webtoon/list?titleId=703631,https://shared-comic.pstatic.net/thumb/webtoon/703631/thumbnail/thumbnail_IMAG06_49b83e0f-098e-4333-a877-c676df155372.jpg,네이버 웹툰,"['남녀', '드라마', '친구']"
1295,와장창창! 자취맨,"
							폭타","에피소드, 일상",자취인생의 리얼함을 보여준다!세 남자의 엉망진창 자취 이야기!!,https://comic.naver.com/webtoon/list?titleId=711899,https://shared-comic.pstatic.net/thumb/webtoon/711899/thumbnail/thumbnail_IMAG06_c096f6d1-6fd6-435c-9380-e6e08d3babd7.jpg,네이버 웹툰,"['남자', '리얼', '엉망', '이야기', '일상']"
1296,아메리카노 엑소더스,"
							박지은","스토리, 판타지",서울 한복판에 깜찍한 마법사 등장?!당신을 위한 이색 판타지!,https://comic.naver.com/webtoon/list?titleId=622644,https://shared-comic.pstatic.net/thumb/webtoon/622644/thumbnail/title_thumbnail_20150127152059_t125x101.jpg,네이버 웹툰,"['등장', '마법사', '복판', '판타지', '이색']"
1297,암흑도시,"
							정뱅","에피소드, 개그",암흑도시에서 살아가는우리네 소소한 이야기,https://comic.naver.com/webtoon/list?titleId=710081,https://shared-comic.pstatic.net/thumb/webtoon/710081/thumbnail/thumbnail_IMAG06_72157606-d514-42ab-b623-1eff5fb07c2b.jpg,네이버 웹툰,"['도시', '개그', '소한', '우리네', '이야기']"
1298,병의 맛,"
							하일권","스토리, 드라마",학교가기 싫음. 친구 없음. 혼자밥 먹음.이런 나에게 무언가 생겨나기 시작했다.,https://comic.naver.com/webtoon/list?titleId=714839,https://shared-comic.pstatic.net/thumb/webtoon/714839/thumbnail/thumbnail_IMAG06_36a89a9d-5dd8-437a-83b4-ca0e007dd0e2.jpg,네이버 웹툰,"['시작', '학교', '가기', '드라마', '먹음']"
1299,혈투,"
							신진우 / 박수영","스토리, 무협/사극",일제 강점기를 배경으로 펼쳐지는복수와 음모의 대서사시!,https://comic.naver.com/webtoon/list?titleId=710752,https://shared-comic.pstatic.net/thumb/webtoon/710752/thumbnail/thumbnail_IMAG06_5eea3d95-9c4f-4ee9-a17d-c7f0e44a30ee.jpg,네이버 웹툰,"['강점', '무협', '배경', '사극', '복수']"
1300,황금의 핸드메이커,"
							박장고 / 김래하","스토리, 판타지",손에 닿는 무엇이든 황금으로 만드는[더 골드]의 여행기,https://comic.naver.com/webtoon/list?titleId=710763,https://shared-comic.pstatic.net/thumb/webtoon/710763/thumbnail/thumbnail_IMAG06_a84c407b-a610-4863-9a70-77681e1f89fd.jpg,네이버 웹툰,"['골드', '여행기', '판타지', '황금']"
1301,환상적인 소년,"
							후은","스토리, 판타지",평범한 소년과 환상적인 소녀의 위험한 동행 이야기.,https://comic.naver.com/webtoon/list?titleId=705328,https://shared-comic.pstatic.net/thumb/webtoon/705328/thumbnail/thumbnail_IMAG06_cc0ad645-fbc2-49f7-a6ba-aff2df5e6464.jpg,네이버 웹툰,"['소녀', '동행', '소년', '판타지', '환상']"
1302,2D남친 별책부록,"
							웹툰작가","에피소드, 로맨스",인기 로맨스 웹툰 남자주인공의 심쿵 컷 대방출!미공개 에피소드를 지금 만나보세요,https://comic.naver.com/webtoon/list?titleId=721260,https://shared-comic.pstatic.net/thumb/webtoon/721260/thumbnail/thumbnail_IMAG06_d8e810f4-4fe1-4518-b019-6edba9db8c4e.jpg,네이버 웹툰,"['남자', '로맨스', '방출', '주인공', '에피소드']"
1303,엔드리스,"
							윤준식 / 박하연","에피소드, 스릴러",현실과 가상현실이 구분되지 않는 머지않은 미래. 가짜와 진짜가혼재되어 존재하는 세상에서 그 본질의 가치를 지키기 위해 싸우는 사람들의 이야기.,https://comic.naver.com/webtoon/list?titleId=710767,https://shared-comic.pstatic.net/thumb/webtoon/710767/thumbnail/thumbnail_IMAG06_a51701d9-4d0d-4be3-b20d-42d5b1fdc179.jpg,네이버 웹툰,"['구분', '세상', '스릴러', '이야기', '존재']"
1304,신과함께,"
							주호민","스토리, 판타지",나쁘지도 착하지도 않은 평범한 남자 김자홍이저승에서 49일 동안 일곱 번의 재판을 받게 된다.,https://comic.naver.com/webtoon/list?titleId=697685,https://shared-comic.pstatic.net/thumb/webtoon/697685/thumbnail/thumbnail_IMAG06_5ff9e83b-bdf6-4749-b33b-688183b47881.jpg,네이버 웹툰,"['남자', '번의', '재판', '판타지', '저승']"
1305,노블레스,"
							손제호 / 이광수","스토리, 판타지",820년간의 긴 수면기. 드디어 새로운 세상에 눈을 뜨다.그리고 새로운 세상의 새로운 사람들을 만나다.,https://comic.naver.com/webtoon/list?titleId=25455,https://shared-comic.pstatic.net/thumb/webtoon/25455/thumbnail/title_thumbnail_20100614120245_t125x101.jpg,네이버 웹툰,"['간의', '수면', '판타지', '세상']"
1306,열대어,"
							실버벨","에피소드, 개그",누구보다 친근한 생선들이 온다!10대 핵공감툰.,https://comic.naver.com/webtoon/list?titleId=703629,https://shared-comic.pstatic.net/thumb/webtoon/703629/thumbnail/thumbnail_IMAG06_4a425049-da59-41d3-84bc-a4c9b6e42532.jpg,네이버 웹툰,"['개그', '공감', '생선']"
1307,펀브로커,"
							피터-Pen","스토리, 판타지",대대로 영혼의 전당포 역할을 해온 펀브로커 집안의 마리마는 연금술사와 아버지의 전투 과정을 보고 펀브로커로서 각성하게 된다. 거대한 악들과 싸우는 펀브로커의 어플리케이션 액션이 작렬하게 되는데!!,https://comic.naver.com/webtoon/list?titleId=710765,https://shared-comic.pstatic.net/thumb/webtoon/710765/thumbnail/thumbnail_IMAG06_78273e17-5bd1-4a5a-8674-83a16daa4fc6.jpg,네이버 웹툰,"['브로커', '대대로', '역할', '각성', '로서']"
1308,완벽하지 않은 키스,"
							강기언","스토리, 로맨스",키스로 뒤바뀐 그녀의 운명은 행운? 불행? 초호화 사립 고등학교에 벌어지는 흙수저 소녀의 하드코어 로맨스,https://comic.naver.com/webtoon/list?titleId=710757,https://shared-comic.pstatic.net/thumb/webtoon/710757/thumbnail/thumbnail_IMAG06_c84e138b-5aaf-4f10-a709-5158d1dde961.jpg,네이버 웹툰,"['사립', '운명', '코어', '키스', '하드']"
1309,나노리스트,"
							민송아","스토리, 판타지",내게 날아온 달콤살벌한 선물 나노 안드로이드들의 비밀을 밝혀라!,https://comic.naver.com/webtoon/list?titleId=670150,https://shared-comic.pstatic.net/thumb/webtoon/670150/thumbnail/title_thumbnail_20160122200146_t125x101.jpg,네이버 웹툰,"['나노', '달콤', '비밀', '판타지', '선물']"
1310,반투명인간,"
							마인드C / 김명현","스토리, 판타지",어중간하게 태어난 반쪽짜리 능력자들의 블록버스터급 일상,https://comic.naver.com/webtoon/list?titleId=710762,https://shared-comic.pstatic.net/thumb/webtoon/710762/thumbnail/thumbnail_IMAG06_0d5f262d-d781-424c-94f2-9e4291ea4e8d.jpg,네이버 웹툰,"['능력자', '반쪽', '블록버스터', '판타지', '일상']"
1311,나의 짝사랑 고백법,"
							해미","스토리, 로맨스",네 앞에만 서면 왜 자꾸 작아지는 걸까?진짜로 작아진(?) 나의 짝사랑 이야기,https://comic.naver.com/webtoon/list?titleId=709628,https://shared-comic.pstatic.net/thumb/webtoon/709628/thumbnail/thumbnail_IMAG06_5f26a7ca-5bd2-42a7-b188-0355520d3aef.jpg,네이버 웹툰,"['로맨스', '서면', '이야기', '짝사랑']"
1312,불괴,"
							폭주필 / 폭주작","에피소드, 액션",마교의 손에 무림맹이 파괴되는 절체절명의 순간!이 위기를 타파할 전대고수들의 모든 내공이 생양아치백기립의 몸안에 흡수되면서 새로운 위기가 찾아오는데...,https://comic.naver.com/webtoon/list?titleId=710766,https://shared-comic.pstatic.net/thumb/webtoon/710766/thumbnail/thumbnail_IMAG06_4d781345-8939-4971-84ff-df3483d93416.jpg,네이버 웹툰,"['고수', '교의', '무림', '순간', '액션']"
1313,2018 루키 단편선,"
							웹툰작가","옴니버스, 드라마","전설 이현세, 이두호 작가가 직접 프로듀싱한지옥캠프 단편선 여덟번째 시즌!",https://comic.naver.com/webtoon/list?titleId=717031,https://shared-comic.pstatic.net/thumb/webtoon/717031/thumbnail/thumbnail_IMAG06_7b13abaf-ecad-4cc6-ac69-6711c743c67d.jpg,네이버 웹툰,"['전설', '단편', '듀싱', '드라마', '시즌']"
1314,하이브 3,"
							김규삼","스토리, 판타지",본격화된 인간과 거대곤충의 전쟁. 김규삼 작가가 선보이는 역대급 판타지 스릴러,https://comic.naver.com/webtoon/list?titleId=675331,https://shared-comic.pstatic.net/thumb/webtoon/675331/thumbnail/title_thumbnail_20160229184941_t125x101.jpg,네이버 웹툰,"['인간', '판타지', '거대', '곤충', '스릴러']"
1315,조선왕조실톡,"
							무적핑크","에피소드, 개그","어느 날 메신저로 찾아온, 조선 시대 그분들의 시시콜콜한 이야기.무적핑크 작가 신작!",https://comic.naver.com/webtoon/list?titleId=642598,https://shared-comic.pstatic.net/thumb/webtoon/642598/thumbnail/title_thumbnail_20160117000448_t125x101.jpg,네이버 웹툰,"['이야기', '핑크', '개그', '메신저', '무적']"
1316,파우스트 인 러브,"
							허니맨 / 손팡","스토리, 로맨스",악마와 거래한 연애 초보 지훈.6개월 안에 그녀의 마음을 얻어라!2017 <청춘로맨스 대전> 우수상 수상작,https://comic.naver.com/webtoon/list?titleId=703848,https://shared-comic.pstatic.net/thumb/webtoon/703848/thumbnail/thumbnail_IMAG06_283f8ffd-cf8c-42ee-b25d-0c1e917bdcdb.jpg,네이버 웹툰,"['로맨스', '개월', '거래', '마음', '악마']"
